UsageClass,CheckoutType,MaterialType,CheckoutYear,CheckoutMonth,Checkouts,Title,ISBN,Creator,Subjects,Publisher,PublicationYear
Digital,OverDrive,EBOOK,2021,9,5,"The Titan's Curse: The Graphic Novel: Percy Jackson and the Olympians Graphic Novel Series, Book 3",,Rick Riordan,"Comic and Graphic Books, Juvenile Fiction, Juvenile Literature, Mythology",Disney Digital Books,2016
Digital,OverDrive,AUDIOBOOK,2021,9,12,The Last Olympian: Percy Jackson and the Olympians: Book 5 (unabridged),,Rick Riordan,"Fantasy, Juvenile Fiction, Juvenile Literature, Mythology",Books on Tape,2009
Physical,Horizon,BOOK,2021,9,5,Percy Jackson's Greek gods / Rick Riordan ; illustrated by John Rocco.,,"Riordan, Rick","Gods Greek Juvenile fiction, Jackson Percy Fictitious character Juvenile fiction, Gods Greek Juvenile literature","Disney-Hyperion Books,",[2014]
Digital,OverDrive,EBOOK,2021,9,27,"The Sea of Monsters: Percy Jackson and the Olympians Series, Book 2",,Rick Riordan,"Fantasy, Juvenile Fiction, Mythology",Disney Digital Books,2011
Physical,Horizon,VIDEODISC,2021,9,1,"Percy Jackson. Sea of monsters / 20th Century Fox ; Fox 2000 Pictures ; in association with TSG Entertainment ; a Sunswept Entertainment/1492 Pictures production ; produced by Karen Rosenfelt, Mark Morgan ; directed by Thor Freudenthal ; screenplay by Marc Guggenheim.",,,"Jackson Percy Fictitious character Drama, Gods Greek Drama, Mythology Greek Drama, Monsters Drama, Argonauts Greek mythology Drama, Bermuda Triangle Drama, Feature films, Action and adventure films, Fantasy films, Fiction films, Video recordings for the hearing impaired, Video recordings for people with visual disabilities","20th Century Fox Home Entertainment,",[2013]
Digital,OverDrive,EBOOK,2021,9,18,"The Last Olympian: Percy Jackson and the Olympians Series, Book 5",,Rick Riordan,"Juvenile Fiction, Mythology",Disney Digital Books,2011
Physical,Horizon,VIDEODISC,2021,10,2,"Percy Jackson. Sea of monsters / 20th Century Fox ; Fox 2000 Pictures ; in association with TSG Entertainment ; a Sunswept Entertainment/1492 Pictures production ; produced by Karen Rosenfelt, Mark Morgan ; directed by Thor Freudenthal ; screenplay by Marc Guggenheim.",,,"Jackson Percy Fictitious character Drama, Gods Greek Drama, Mythology Greek Drama, Monsters Drama, Argonauts Greek mythology Drama, Bermuda Triangle Drama, Feature films, Action and adventure films, Fantasy films, Fiction films, Video recordings for the hearing impaired, Video recordings for people with visual disabilities","20th Century Fox Home Entertainment,",[2013]
Digital,OverDrive,EBOOK,2021,10,11,Percy Jackson's Greek Gods,,Rick Riordan,"Juvenile Fiction, Mythology",Disney Digital Books,2016
Physical,Horizon,BOOK,2021,10,24,"Percy Jackson & the Olympians. Book one, The lightning thief : the graphic novel / by Rick Riordan ; adapted by Robert Venditti ; art by Attila Futaki ; color by José Villarrubia ; layouts by Orpheus Collar ; lettering by Chris Dickey.",,"Riordan, Rick","Hades Greek deity Comic books strips etc, Mythology Greek Comic books strips etc, Camps Comic books strips etc, Friendship Comic books strips etc, Fathers and sons Comic books strips etc, Poseidon Greek deity Comic books strips etc, Zeus Greek deity Comic books strips etc, Cartoons and comics, Graphic novels, Fantasy comics","Disney/Hyperion Books,",2010.
Digital,OverDrive,EBOOK,2021,10,19,"The Titan's Curse: Percy Jackson and the Olympians Series, Book 3",,Rick Riordan,"Juvenile Fiction, Juvenile Literature, Mythology",Disney Digital Books,2011
Physical,Horizon,SOUNDDISC,2021,10,2,The sea of monsters / Rick Riordan.,,"Riordan, Rick","Zeus Greek deity Juvenile fiction, Jackson Percy Fictitious character Juvenile fiction, Mythology Greek Juvenile fiction, Mythology Roman Juvenile fiction, Identity Philosophical concept Juvenile fiction, Monsters Juvenile fiction, Camps Juvenile fiction, Friendship Juvenile fiction, Fathers and sons Juvenile fiction, Poseidon Greek deity Juvenile fiction, Voyages and travels Juvenile fiction, Identity Fiction, Fantasy, Mythological fiction","Listening Library ; Distributed by Recorded Books,",[2006]
Digital,OverDrive,EBOOK,2021,10,4,"The Staff of Serapis: Percy Jackson & The Kane Chronicles Crossover Series, Book 2",,Rick Riordan,"Fantasy, Mythology, Short Stories, Young Adult Fiction",Disney Digital Books,2016
Physical,Horizon,BOOK,2021,10,8,"Percy Jackson & the Olympians. Book three, The Titan's curse : the graphic novel / by Rick Riordan ; adapted by Robert Venditti ; art by Attila Futaki ; color by Gregory Guilhaumond ; lettering by Chris Dickey.",,"Riordan, Rick","Mythology Greek Comic books strips etc, Artemis Greek deity Comic books strips etc, Animals Mythical Comic books strips etc, Monsters Comic books strips etc, Titans Mythology Comic books strips etc, Mythology Greek Juvenile fiction, Artemis Greek deity Juvenile fiction, Animals Mythical Juvenile fiction, Monsters Juvenile fiction, Titans Mythology Juvenile fiction, Cartoons and comics, Graphic novels","Disney/Hyperion Books,",2013.
Digital,OverDrive,AUDIOBOOK,2021,10,6,From Percy Jackson: Camp Half-Blood Confidential: Your Real Guide to the Demigod Training Camp (unabridged),,Rick Riordan,"Fantasy, Juvenile Fiction, Juvenile Literature, Short Stories",Books on Tape,2017
Digital,OverDrive,EBOOK,2021,10,23,"The Last Olympian: Percy Jackson and the Olympians Series, Book 5",,Rick Riordan,"Juvenile Fiction, Mythology",Disney Digital Books,2011
Physical,Horizon,BOOK,2021,10,8,"Percy Jackson & the Olympians. Book five, The last Olympian : the graphic novel / by Rick Riordan ; adapted by Robert Venditti ; art by Orpheus Collar and Antoine Dodé ; lettering by Chris Dickey.",,"Riordan, Rick","Jackson Percy Fictitious character Comic books strips etc, Mythology Greek Comic books strips etc, Fate and fatalism Comic books strips etc, Monsters Comic books strips etc, Animals Mythical Comic books strips etc, Titans Mythology Comic books strips etc, Cartoons and comics, Comics adaptations, Graphic novels","Disney-Hyperion,",2019.
Digital,OverDrive,EBOOK,2021,10,21,"The Battle of the Labyrinth: The Graphic Novel: Percy Jackson and the Olympians Graphic Novel Series, Book 4",,Rick Riordan,"Comic and Graphic Books, Juvenile Fiction, Juvenile Literature, Mythology",Disney Digital Books,2018
Digital,OverDrive,AUDIOBOOK,2021,10,13,The Sea of Monsters: Percy Jackson and the Olympians: Book 2 (unabridged),,Rick Riordan,"Fantasy, Juvenile Fiction, Juvenile Literature, Mythology",Books on Tape,2007
Physical,Horizon,BOOK,2021,10,4,Percy Jackson's Greek gods / Rick Riordan ; illustrated by John Rocco.,,"Riordan, Rick","Gods Greek Juvenile fiction, Jackson Percy Fictitious character Juvenile fiction, Gods Greek Juvenile literature","Disney-Hyperion Books,",[2014]
Digital,OverDrive,AUDIOBOOK,2021,10,35,The Lightning Thief: Percy Jackson and the Olympians: Book 1 (unabridged),,Rick Riordan,"Fantasy, Juvenile Fiction, Juvenile Literature, Mythology",Books on Tape,2006
Digital,OverDrive,EBOOK,2021,10,6,"The Crown of Ptolemy: Percy Jackson & The Kane Chronicles Crossover Series, Book 3",,Rick Riordan,"Fantasy, Juvenile Fiction, Mythology, Short Stories",Disney Digital Books,2016
Digital,OverDrive,EBOOK,2021,10,9,"The Lightning Thief: Percy Jackson and the Olympians Series, Book 1",,Rick Riordan,"Fantasy, Juvenile Fiction, Juvenile Literature, Mythology",Disney Digital Books,2019
Digital,OverDrive,EBOOK,2021,10,2,Magnus Chase y los nueve mundos: La saga más épica del creador de Percy Jackson,,Rick Riordan,"Fantasy, Mythology, Young Adult Fiction, Young Adult Literature","Penguin Random House Grupo Editorial, S.A.U.",2020
Digital,OverDrive,AUDIOBOOK,2021,10,13,"The Battle of the Labyrinth: Percy Jackson and the Olympians, Book 4 (unabridged)",,Rick Riordan,"Fantasy, Juvenile Fiction, Juvenile Literature, Mythology",Books on Tape,2008
Digital,OverDrive,EBOOK,2021,10,4,"The Staff of Serapis: Percy Jackson & The Kane Chronicles Crossover Series, Book 2",,Rick Riordan,"Fantasy, Mythology, Short Stories, Young Adult Fiction",Disney Digital Books,2015
Digital,OverDrive,EBOOK,2021,10,24,"The Sea of Monsters: Percy Jackson and the Olympians Series, Book 2",,Rick Riordan,"Fantasy, Juvenile Fiction, Mythology",Disney Digital Books,2011
Physical,Horizon,BOOK,2021,10,8,Percy Jackson's Greek heroes / Rick Riordan ; illustrated by Jon Rocco.,,"Riordan, Rick","Mythology Greek Juvenile fiction, Gods Greek Juvenile fiction","Disney-Hyperion,",2015.
Digital,OverDrive,EBOOK,2021,10,10,Percy Jackson's Greek Heroes,,Rick Riordan,"Fantasy, Mythology, Young Adult Fiction",Disney Digital Books,2016
Digital,OverDrive,AUDIOBOOK,2021,10,8,Percy Jackson's Greek Gods (unabridged),,Rick Riordan,"Fantasy, Juvenile Fiction, Juvenile Literature, Mythology",Books on Tape,2014
Digital,OverDrive,EBOOK,2021,10,21,"The Battle of the Labyrinth: Percy Jackson and the Olympians Series, Book 4",,Rick Riordan,"Juvenile Fiction, Juvenile Literature, Mythology",Disney Digital Books,2011
Physical,Horizon,BOOK,2021,10,1,Demigods and monsters : your favorite authors on Rick Riordan's Percy Jackson and the Olympians series / edited and original introduction by Rick Riordan ; with Leah Wilson.,,,"Riordan Rick Percy Jackson the Olympians Criticism and interpretation Juvenile literature, Childrens stories American History and criticism Juvenile literature, Fantasy fiction American History and criticism Juvenile literature","Smart Pop, an imprint of BenBella Books, Inc.,",[2013]
Digital,OverDrive,AUDIOBOOK,2021,10,8,Percy Jackson's Greek Heroes (unabridged),,Rick Riordan,"Fantasy, Juvenile Fiction, Juvenile Literature, Mythology",Books on Tape,2015
Physical,Horizon,BOOK,2021,10,11,"Percy Jackson & the Olympians. Book four, The battle of the Labyrinth : the graphic novel / by Rick Riordan ; adapted by Robert Venditti ; art by Orpheus Collar and Antoine Dodé ; lettering by Chris Dickey.",,"Riordan, Rick","Riordan Rick Battle of the Labyrinth Adaptations, Mythology Greek Comic books strips etc, Labyrinths Comic books strips etc, Camps Comic books strips etc, Monsters Comic books strips etc, Animals Mythical Comic books strips etc, Titans Mythology Comic books strips etc, Comics adaptations, Graphic novels","Disney-Hyperion,",2018.
Digital,OverDrive,EBOOK,2021,10,39,"The Lightning Thief: Percy Jackson and the Olympians Series, Book 1",,Rick Riordan,"Fantasy, Juvenile Fiction, Mythology",Disney Digital Books,2011
Physical,Horizon,BOOK,2021,10,9,The lightning thief / Rick Riordan ; illustrated by John Rocco.,,"Riordan, Rick","Jackson Percy Fictitious character Juvenile fiction, Zeus Greek deity Juvenile fiction, Poseidon Greek deity Juvenile fiction, Mythology Greek Juvenile fiction, Camps Juvenile fiction, Fathers and sons Juvenile fiction, Fantasy fiction","Disney/Hyperion,",2018.
